1.0,3.0,3.0,2.0,0.58,0.05,0.73,0.35,0.03,-0.15,0.11,114188.0,-54.73136366327284,97.65729411541903,-123.45479632374791
1.0,3.0,3.0,2.0,0.58,0.06,0.73,0.35,0.03,-0.29,0.25,114246.0,-53.951503397235555,97.61274180695034,-122.57772057685932
1.0,3.0,3.0,2.0,0.58,0.06,0.73,0.35,0.04,-0.12,0.16,114304.0,-53.951503397235555,97.61274180695034,-122.57772057685932
1.0,3.0,3.0,2.0,0.58,0.06,0.73,0.35,0.17,-0.14,0.05,114360.0,-53.951503397235555,97.61274180695034,-122.57772057685932
1.0,3.0,3.0,2.0,0.58,0.06,0.73,0.35,0.06,-0.03,0.06,114417.0,-53.951503397235555,97.61274180695034,-122.57772057685932
1.0,3.0,3.0,2.0,0.58,0.06,0.73,0.35,0.08,0.03,0.05,114476.0,-53.951503397235555,97.61274180695034,-122.57772057685932
1.0,3.0,3.0,2.0,0.58,0.06,0.73,0.35,0.08,-0.09,0.04,114532.0,-53.951503397235555,97.61274180695034,-122.57772057685932
0.0,3.0,3.0,2.0,0.58,0.06,0.73,0.35,-0.07,0.09,0.19,114588.0,-53.951503397235555,97.61274180695034,-122.57772057685932
0.0,3.0,3.0,2.0,0.58,0.06,0.73,0.35,0.0,-0.07,0.18,114647.0,-53.951503397235555,97.61274180695034,-122.57772057685932
0.0,3.0,3.0,2.0,0.58,0.06,0.73,0.35,-0.01,0.0,0.02,114704.0,-53.951503397235555,97.61274180695034,-122.57772057685932
0.0,3.0,3.0,2.0,0.58,0.06,0.73,0.35,0.04,-0.03,0.0,114760.0,-53.951503397235555,97.61274180695034,-122.57772057685932
0.0,3.0,3.0,2.0,0.59,0.06,0.73,0.35,0.0,-0.09,0.16,114817.0,-54.45146099081852,96.46230210373825,-121.24401542510005
0.0,3.0,3.0,2.0,0.59,0.05,0.73,0.35,-0.06,-0.09,0.11,114872.0,-55.23233611985772,96.48578015390198,-122.09431228447549
0.0,3.0,3.0,2.0,0.59,0.05,0.73,0.35,-0.14,0.03,0.16,114928.0,-55.23233611985772,96.48578015390198,-122.09431228447549
0.0,3.0,3.0,2.0,0.59,0.05,0.73,0.35,-0.14,0.1,0.26,114985.0,-55.23233611985772,96.48578015390198,-122.09431228447549
0.0,3.0,3.0,2.0,0.59,0.05,0.73,0.35,-0.02,0.32,-0.06,115041.0,-55.23233611985772,96.48578015390198,-122.09431228447549
0.0,3.0,3.0,2.0,0.59,0.05,0.73,0.35,-0.12,0.01,0.15,115099.0,-55.23233611985772,96.48578015390198,-122.09431228447549
0.0,3.0,3.0,2.0,0.59,0.04,0.73,0.35,0.01,0.01,0.07,115156.0,-56.0136968445114,96.53051254163552,-122.96316066921673
0.0,3.0,3.0,2.0,0.59,0.04,0.72,0.35,-0.19,-0.23,-0.06,115213.0,-56.03677588412562,95.12131651077861,-121.74858113506541
0.0,3.0,3.0,2.0,0.59,0.04,0.72,0.35,-0.08,-0.11,0.03,115269.0,-56.03677588412562,95.12131651077861,-121.74858113506541
0.0,3.0,3.0,2.0,0.6,0.04,0.72,0.35,0.16,-0.06,0.02,115325.0,-56.50305104601328,93.88640490526174,-120.31905303284296
0.0,3.0,3.0,2.0,0.6,0.04,0.72,0.34,0.31,0.17,0.1,115381.0,-57.19276491780515,94.72130230843612,-120.32983443900964
0.0,3.0,3.0,2.0,0.6,0.04,0.72,0.34,0.3,0.11,0.23,115439.0,-57.19276491780515,94.72130230843612,-120.32983443900964
0.0,3.0,3.0,2.0,0.6,0.04,0.72,0.34,0.22,0.05,0.16,115496.0,-57.19276491780515,94.72130230843612,-120.32983443900964
0.0,3.0,3.0,2.0,0.6,0.05,0.72,0.34,0.07,0.66,0.58,115553.0,-56.39937490848233,94.71187230837148,-119.49358562973329
0.0,3.0,3.0,2.0,0.6,0.05,0.72,0.33,0.01,0.79,1.07,115610.0,-57.094060047838326,95.5494359295195,-119.50170081792622
0.0,3.0,3.0,2.0,0.6,0.06,0.72,0.33,0.52,0.27,2.43,115666.0,-56.301736266431575,95.54259817483464,-118.66285976327015
0.0,3.0,3.0,2.0,0.61,0.08,0.72,0.32,0.39,0.8,2.58,115722.0,-55.871304519699585,95.14724296146666,-115.60525953618571
0.0,3.0,3.0,2.0,0.63,0.11,0.71,0.3,0.56,1.22,2.6,115778.0,-55.6940000590665,92.97070800240562,-109.11117235824179
0.0,3.0,3.0,2.0,0.65,0.17,0.68,0.28,0.29,2.43,1.15,115834.0,-52.65535084111397,89.08608701544816,-98.54206265313255
0.0,3.0,3.0,2.0,0.68,0.25,0.64,0.24,0.16,2.36,0.2,115892.0,-49.145691705860834,85.7671922607004,-84.89909099642159
0.0,3.0,3.0,2.0,0.71,0.34,0.58,0.21,-0.47,1.2,-0.02,115950.0,-42.89554177560407,82.45599500060793,-70.94686433840354
0.0,3.0,3.0,2.0,0.72,0.46,0.48,0.19,-1.0,0.89,0.64,116008.0,-31.21250934831672,82.41468602087231,-57.05391903723268
0.0,3.0,3.0,2.0,0.69,0.6,0.36,0.18,1.32,1.11,0.21,116065.0,-16.339870115349267,88.86930904876205,-45.26649007605842
0.0,3.0,3.0,2.0,0.65,0.7,0.23,0.2,1.77,3.33,0.47,116121.0,-1.082837296691109,94.58755726790488,-35.378655775895076
0.0,3.0,3.0,2.0,0.58,0.77,0.06,0.25,3.38,3.13,0.62,116176.0,18.472988553179615,102.08119353829098,-23.89347576583196
0.0,3.0,3.0,1.0,0.46,0.82,-0.09,0.31,6.1,4.82,-0.77,116233.0,36.74534220985926,118.08610710099094,-10.007141494280692
0.0,3.0,3.0,0.0,0.35,0.84,-0.21,0.37,3.53,2.6,-1.66,116291.0,49.61153851716984,138.57749388780772,8.247828998337496
0.0,3.0,3.0,0.0,0.22,0.81,-0.33,0.44,2.93,5.79,-2.44,116350.0,58.43378395339467,172.8075768827699,40.306565868503405
0.0,3.0,3.0,0.0,0.09,0.75,-0.42,0.49,0.64,7.36,-2.78,116407.0,55.2044361882238,-150.59071650674124,74.12306615184735
0.0,3.0,3.0,0.0,-0.0,0.69,-0.49,0.53,-3.88,7.81,-3.06,116464.0,47.182914944637396,-129.96578105783587,93.79889029173853
0.0,3.0,3.0,0.0,-0.06,0.64,-0.53,0.55,-7.8,5.71,-1.83,116519.0,39.9848317937089,-120.22511146992196,102.87876337416242
0.0,3.0,3.0,0.0,-0.12,0.61,-0.54,0.56,-10.12,6.15,-2.18,116576.0,33.933709042947434,-114.07915058861465,105.41452262223763
0.0,3.0,3.0,0.0,-0.15,0.61,-0.52,0.57,-10.94,8.28,-1.86,116632.0,33.01807115653709,-110.8258909387282,103.9927145551855
0.0,3.0,3.0,0.0,-0.15,0.65,-0.47,0.58,-10.89,9.06,-1.19,116690.0,37.70480086187564,-111.02454242881912,98.14134223014905
0.0,3.0,3.0,0.0,-0.11,0.73,-0.38,0.56,-11.11,15.28,-1.47,116748.0,47.03789298251392,-120.95513154651275,82.68784513470179
0.0,3.0,3.0,0.0,-0.02,0.82,-0.24,0.53,-9.88,24.89,-1.7,116804.0,58.211131636132755,-147.37785820666792,51.133597282436504
0.0,3.0,3.0,0.0,0.11,0.88,-0.06,0.47,-4.72,23.18,0.83,116862.0,56.227995324668164,165.86979668097106,0.22428838268110063
0.0,3.0,3.0,0.0,0.35,0.84,0.21,0.36,11.88,32.18,-0.61,116919.0,27.192238590256373,123.94686959899789,-42.744280308988934
0.0,3.0,3.0,1.0,0.57,0.54,0.54,0.3,25.3,30.25,10.14,116975.0,-16.98702253482819,100.15506023849356,-75.75412278373199
0.0,3.0,3.0,1.0,0.54,0.07,0.77,0.33,10.84,-2.65,-14.92,117031.0,-51.8816582478588,108.67310407580017,-131.12469960142897
0.0,3.0,3.0,1.0,0.15,-0.33,0.84,0.41,8.96,3.65,-3.97,117088.0,-31.328781203477824,136.60935340826015,149.83627437288965
0.0,3.0,3.0,1.0,-0.28,-0.39,0.81,0.34,7.13,11.89,-19.84,117145.0,10.83529781186074,128.60708320690907,123.35427193032757
0.0,3.0,3.0,0.0,-0.51,-0.32,0.76,0.23,-7.61,11.2,-14.18,117203.0,39.22940922327984,118.49750901224795,110.39040054858515
0.0,3.0,3.0,0.0,-0.66,-0.23,0.71,0.11,-9.59,4.19,-9.65,117262.0,61.93963386479109,103.37171867698363,93.36005357108144
0.0,3.0,3.0,0.0,-0.73,-0.16,0.66,-0.01,-9.55,7.34,-5.14,117318.0,76.51724836037673,71.95587580792649,58.010337235873536
0.0,3.0,3.0,0.0,-0.77,-0.13,0.62,-0.09,-9.0,4.67,-1.9,117374.0,77.41012684270932,23.925209576893156,5.937624779382005
0.0,3.0,3.0,0.0,-0.79,-0.11,0.59,-0.16,-6.64,5.11,-2.63,117431.0,73.31877861171849,-2.9660408899871125,-25.10644604586585
0.0,3.0,3.0,0.0,-0.8,-0.09,0.56,-0.2,-5.96,1.99,-0.19,117486.0,68.5001127040371,-12.58636246579787,-36.66076710652937
0.0,3.0,3.0,0.0,-0.8,-0.09,0.56,-0.21,-4.95,1.18,0.37,117544.0,68.18910480431133,-14.12548915823145,-39.004613195924556
0.0,3.0,3.0,0.0,-0.8,-0.09,0.56,-0.21,-3.85,2.26,-0.29,117604.0,68.18910480431133,-14.12548915823145,-39.004613195924556
0.0,3.0,3.0,0.0,-0.79,-0.09,0.58,-0.19,-4.17,1.78,-0.6,117661.0,71.11198253779027,-13.912337799346307,-37.01435232439684
0.0,3.0,3.0,0.0,-0.77,-0.1,0.61,-0.15,-2.77,2.12,-1.38,117718.0,76.36801290178438,-7.085718838251072,-27.622330434271547
0.0,3.0,3.0,0.0,-0.75,-0.11,0.64,-0.1,-1.64,2.34,-2.27,117773.0,81.01484078238016,13.785654339962463,-3.3967965244928373
0.0,3.0,3.0,0.0,-0.71,-0.13,0.69,-0.03,0.42,2.86,-2.76,117829.0,81.72120946092564,85.20986927763683,72.17026577432284
0.0,3.0,3.0,0.0,-0.66,-0.14,0.74,0.05,1.39,3.37,-2.97,117885.0,73.28038511366333,116.5118928999109,109.15541545592413
0.0,3.0,3.0,0.0,-0.6,-0.16,0.77,0.13,2.07,2.6,-1.81,117945.0,62.4339318159629,121.6335776340499,119.12467438868681
0.0,3.0,3.0,0.0,-0.51,-0.19,0.81,0.23,2.34,1.43,-2.29,118002.0,47.305366782962295,123.80197320304597,127.27338238090276
0.0,3.0,3.0,0.0,-0.39,-0.23,0.83,0.33,2.15,2.47,-3.15,118059.0,29.618078598498382,123.47132674786634,132.84312642687175
0.0,3.0,3.0,0.0,-0.28,-0.25,0.84,0.4,1.32,-0.15,-1.59,118117.0,15.584172869059655,123.1180138953001,138.37431323246153
0.0,3.0,3.0,0.0,-0.13,-0.26,0.83,0.47,1.47,-0.68,1.55,118172.0,-1.6482805388959234,121.45907965722171,146.1372542138741
0.0,3.0,3.0,0.0,0.0,-0.27,0.81,0.52,0.01,-1.67,1.04,118228.0,-16.318021155408957,118.56373820525857,152.86858168568224
0.0,3.0,3.0,0.0,0.1,-0.26,0.77,0.57,-0.4,-0.38,0.64,118285.0,-26.903000732807346,111.51854069204902,161.1772338683482
0.0,3.0,3.0,0.0,0.21,-0.25,0.74,0.59,-0.75,-0.8,2.15,118341.0,-37.186387604335124,105.83599275297207,171.19710223969884
0.0,3.0,3.0,0.0,0.31,-0.22,0.71,0.59,-1.15,-1.42,2.38,118397.0,-44.59709781417009,98.77746539132528,-175.68488382473723
0.0,3.0,3.0,0.0,0.36,-0.2,0.7,0.59,-1.97,-1.07,1.54,118457.0,-47.25194392971284,94.38521386729568,-167.77828840456957
0.0,3.0,3.0,0.0,0.4,-0.18,0.69,0.58,-1.66,-0.23,0.23,118515.0,-49.208348586054925,91.05606401717402,-160.82815972559058
0.0,3.0,3.0,0.0,0.43,-0.15,0.7,0.56,-1.57,0.18,-0.62,118571.0,-49.60741304867489,91.22445617405775,-155.5082758280614
0.0,3.0,3.0,0.0,0.44,-0.12,0.71,0.54,-1.33,0.43,-1.16,118627.0,-48.73081679078961,92.8831500029249,-152.58730254129028
0.0,3.0,3.0,0.0,0.45,-0.09,0.72,0.52,-1.04,0.37,-0.83,118683.0,-47.90593019692815,94.58892533223036,-149.66107154854467
0.0,3.0,3.0,0.0,0.45,-0.08,0.73,0.51,-0.34,-0.28,-0.98,118739.0,-47.493384039015744,96.5056266456837,-149.6357289998397
0.0,3.0,3.0,0.0,0.45,-0.06,0.74,0.5,-0.14,-0.5,-0.33,118798.0,-46.3295776769286,98.18738993063643,-148.58963722158657
0.0,3.0,3.0,0.0,0.45,-0.05,0.74,0.49,-0.03,-0.75,-0.77,118856.0,-46.07577580275833,98.98084490833143,-147.79618224389162
0.0,3.0,3.0,0.0,0.45,-0.05,0.75,0.48,-0.01,-0.69,-0.4,118913.0,-46.42905641528661,101.07304613795988,-148.73194509388952
0.0,3.0,3.0,0.0,0.45,-0.03,0.75,0.47,-0.44,-0.26,-0.55,118970.0,-45.44737720094841,101.66701202916855,-146.9067419252494
0.0,3.0,3.0,0.0,0.46,-0.02,0.76,0.46,-0.18,-0.24,-0.3,119025.0,-45.785973331894844,102.81008599766858,-145.76366795674934
0.0,3.0,3.0,0.0,0.47,-0.01,0.76,0.45,-0.02,-0.29,0.1,119081.0,-46.269986134301895,102.88353410014842,-143.89349305207463
0.0,3.0,3.0,0.0,0.48,0.0,0.76,0.44,-0.14,-0.25,-0.46,119138.0,-46.755313123179356,102.93453735272008,-142.00784722897686
0.0,3.0,3.0,0.0,0.48,0.01,0.77,0.42,0.25,-0.28,0.11,119194.0,-46.965775188744466,105.83696868146376,-142.1559496150373
0.0,3.0,3.0,0.0,0.49,0.02,0.77,0.41,0.34,-0.79,1.69,119250.0,-47.48448417670056,105.8721366026958,-140.26921904282756
0.0,3.0,3.0,0.0,0.49,0.02,0.77,0.4,0.28,0.69,0.95,119309.0,-48.03103392760134,106.90742338070908,-140.4727116712505
0.0,3.0,3.0,0.0,0.5,0.02,0.77,0.4,0.12,-0.31,0.15,119367.0,-48.722215690301226,106.07738071552895,-139.39307182868626
0.0,3.0,3.0,0.0,0.5,0.02,0.77,0.4,-0.01,-0.56,-0.1,119424.0,-48.722215690301226,106.07738071552895,-139.39307182868626
0.0,3.0,3.0,0.0,0.5,0.02,0.77,0.39,-0.02,-0.36,0.33,119480.0,-49.278209406533996,107.12348689836199,-139.60924510375716
0.0,3.0,3.0,0.0,0.51,0.03,0.77,0.38,-0.06,-0.05,0.26,119536.0,-49.80910833451395,107.08769002058347,-137.673665392555
0.0,3.0,3.0,0.0,0.51,0.03,0.77,0.38,-0.07,0.69,1.26,119591.0,-49.80910833451395,107.08769002058347,-137.673665392555
0.0,3.0,3.0,0.0,0.51,0.03,0.77,0.37,-0.06,0.38,0.41,119650.0,-50.379635590984336,108.14818555415783,-137.89954955743542
0.0,3.0,3.0,0.0,0.52,0.03,0.77,0.37,-0.06,-0.08,0.25,119707.0,-51.05452360167936,107.23996009815497,-136.77080631801206
0.0,3.0,3.0,0.0,0.52,0.03,0.77,0.37,-0.12,-0.07,0.1,119763.0,-51.05452360167936,107.23996009815497,-136.77080631801206
0.0,3.0,3.0,1.0,0.52,0.04,0.77,0.37,0.01,0.0,0.06,119821.0,-50.337219153642586,107.02367309716135,-135.7223371830556
0.0,3.0,3.0,1.0,0.53,0.04,0.77,0.37,-0.08,0.07,0.13,119877.0,-50.99057038432146,106.09978831069176,-134.58670945778744
0.0,3.0,3.0,1.0,0.53,0.04,0.77,0.36,-0.19,-0.06,0.24,119933.0,-51.580553114384806,107.13510555979337,-134.79240750435366
0.0,3.0,3.0,1.0,0.53,0.05,0.77,0.36,-0.08,-0.02,0.31,119989.0,-50.86162447623894,106.93089124237117,-133.755606526108
0.0,3.0,3.0,1.0,0.54,0.05,0.76,0.35,-0.03,0.05,0.26,120045.0,-52.22143275346232,105.81617695105656,-131.8054105348896
0.0,3.0,3.0,1.0,0.54,0.05,0.76,0.35,0.06,-0.22,0.45,120102.0,-52.22143275346232,105.81617695105656,-131.8054105348896
0.0,3.0,3.0,1.0,0.54,0.06,0.76,0.35,0.09,-0.14,0.17,120161.0,-51.4879893633352,105.64189035498488,-130.79282135447372
0.0,3.0,3.0,1.0,0.54,0.06,0.76,0.35,0.0,0.19,-0.01,120218.0,-51.4879893633352,105.64189035498488,-130.79282135447372
0.0,3.0,3.0,1.0,0.54,0.06,0.76,0.35,0.13,0.0,0.1,120274.0,-51.4879893633352,105.64189035498488,-130.79282135447372
0.0,3.0,3.0,1.0,0.54,0.06,0.76,0.35,0.05,-0.12,0.09,120330.0,-51.4879893633352,105.64189035498488,-130.79282135447372
0.0,3.0,3.0,2.0,0.55,0.07,0.76,0.34,0.05,-0.11,0.28,120386.0,-51.99222892323966,105.47532915567541,-128.76727765264187
0.0,3.0,3.0,2.0,0.55,0.07,0.76,0.34,-0.1,-0.12,0.34,120442.0,-51.99222892323966,105.47532915567541,-128.76727765264187
0.0,3.0,3.0,2.0,0.55,0.07,0.76,0.33,-0.13,-0.01,0.13,120499.0,-52.62195953710887,106.4736750452406,-128.9252705708694
0.0,3.0,3.0,2.0,0.56,0.07,0.76,0.32,-0.19,-0.13,0.14,120554.0,-53.86321259001393,106.42523316031196,-127.87413023525434
0.0,3.0,3.0,2.0,0.56,0.07,0.76,0.32,-0.57,-0.04,0.53,120612.0,-53.86321259001393,106.42523316031196,-127.87413023525434
0.0,3.0,3.0,2.0,0.57,0.07,0.76,0.31,-0.59,0.07,0.82,120671.0,-55.09776396515367,106.33604288971844,-126.79405946443751
0.0,3.0,3.0,2.0,0.57,0.07,0.76,0.31,-0.07,1.49,-1.3,120727.0,-55.09776396515367,106.33604288971844,-126.79405946443751
0.0,3.0,3.0,2.0,0.57,0.07,0.76,0.31,-0.53,0.88,-2.13,120783.0,-55.09776396515367,106.33604288971844,-126.79405946443751
0.0,3.0,3.0,2.0,0.58,0.06,0.75,0.32,-0.37,0.09,0.01,120839.0,-55.8473728948299,103.04105203956935,-125.16341696275293
0.0,3.0,3.0,2.0,0.58,0.05,0.74,0.33,-0.6,0.18,0.0,120895.0,-56.01812084881648,100.85752173371417,-124.80978662212088
0.0,3.0,3.0,2.0,0.59,0.04,0.73,0.34,0.78,-0.74,-1.59,120953.0,-56.68924272555099,97.42059336588137,-123.02912549645487
0.0,3.0,3.0,3.0,0.6,0.04,0.72,0.35,0.28,-0.42,0.16,121012.0,-56.50305104601328,93.88640490526174,-120.31905303284296
0.0,3.0,3.0,3.0,0.61,0.04,0.71,0.35,0.26,-0.11,1.31,121069.0,-56.9241282543438,91.1650705273,-117.59771865488122
0.0,3.0,3.0,3.0,0.61,0.05,0.71,0.35,0.66,-0.12,1.79,121125.0,-56.11967430900602,91.23197740263969,-116.84050953321321
0.0,3.0,3.0,3.0,0.61,0.05,0.71,0.35,0.18,0.9,0.78,121182.0,-56.11967430900602,91.23197740263969,-116.84050953321321
0.0,3.0,3.0,3.0,0.61,0.05,0.71,0.35,-0.3,1.25,0.04,121238.0,-56.11967430900602,91.23197740263969,-116.84050953321321
0.0,3.0,3.0,3.0,0.61,0.06,0.71,0.36,0.71,-0.76,0.44,121293.0,-54.62058283491058,90.58823168846438,-116.19676381903787
0.0,3.0,3.0,3.0,0.6,0.06,0.71,0.36,0.74,-0.96,0.48,121352.0,-54.19273805624668,91.77764203328559,-117.57514424161447
0.0,3.0,3.0,3.0,0.6,0.07,0.71,0.36,-0.7,0.8,-0.15,121407.0,-53.391000272464794,91.86684265799265,-116.8318214279016
0.0,3.0,3.0,3.0,0.59,0.08,0.71,0.36,-0.6,0.64,-0.12,121465.0,-52.140331207122514,93.10017700583556,-117.41006040028002
0.0,3.0,3.0,3.0,0.59,0.08,0.71,0.37,-0.45,0.22,-0.49,121524.0,-51.455050042650754,92.3559516783931,-117.50688267788198
